emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,target
-0.083934836,-0.022553198,0.45604602,0.06943892,0.007829703,-0.17974198,-0.059797168,-0.03704667,0.097458795,-0.18717095,0.1388878,-0.2362737,0.241025,-0.15687525,-0.09883587,-0.32726562,-0.07169145,0.0928301,-0.2458333,0.22019698,-0.04723604,0.07004862,0.32541823,-0.16917314,-0.10764247,-0.070234045,0.23027885,-0.23495798,0.03097871,-0.0038331617,-0.053802475,-0.06971093,1
-0.030784383,0.094770625,0.30992076,-0.14986286,0.14583284,-0.18570465,-0.3547867,0.24419057,-0.09480004,0.14413574,0.08633916,-0.1960395,0.21618524,-0.00091486424,0.16709489,-0.021723341,-0.1992251,0.18016696,0.12661575,0.026600821,0.009203134,0.02184812,0.38981852,-0.06589263,-0.36171177,-0.10209602,0.17832586,-0.18645449,0.08644162,0.34061247,0.0787455,-0.21328667,1
-0.0006325692,0.086958975,0.15279229,0.007226821,0.110809,-0.23920101,-0.07053208,-0.14358151,0.24687907,-0.03953731,0.14784011,0.09918798,0.123013295,0.08944611,0.13923907,-0.32096756,-0.10124324,0.19752856,-0.04306114,-0.07756421,-0.07029864,-0.28725833,0.34832495,0.049972642,-0.15882327,-0.054900292,0.19005731,-0.27656943,-0.1707437,0.23106726,0.16110572,-0.20247088,1
-0.2862023,0.026147097,0.047755897,0.18844415,0.14683042,-0.09100837,-0.20660572,0.24238683,-0.04199928,0.03445201,-0.30930346,-0.1052212,0.14173238,0.006392613,0.23099029,-0.2874273,0.08129783,-0.00678245,-0.06217516,0.17310305,-0.14307131,-0.051846392,0.31331503,-0.0404419,0.19509144,-0.21579416,0.26900268,-0.22649069,0.2586161,0.0056671984,0.21344934,-0.15544647,1
-0.0041474104,0.039768975,0.19814584,0.16070518,0.08475036,-0.22387986,-0.138777,-0.24425583,0.1025574,-0.05125969,-0.06407078,0.12263332,0.11622624,0.0034783185,0.16783991,0.0084947795,-0.038269877,0.037135012,0.010776665,0.13106954,-0.21820205,-0.22417538,0.112245485,-0.09880737,0.030110631,-0.16212672,0.37372023,-0.22695199,-0.055855278,-0.013907993,-0.017649794,0.0021626502,1
0.24840356,0.07501499,-0.020235844,-0.04328395,0.034615353,-0.335678,-0.24705733,-0.10819733,0.23046738,-0.08645753,0.0079847835,0.23130517,-0.05093713,0.19420427,0.5701015,-0.1689915,0.036778525,0.1512182,0.030172281,-0.25766325,-0.32643145,-0.25097102,0.3212607,0.03047672,-0.33190176,-0.11163212,0.28235927,-0.11530856,-0.33078685,0.29417288,0.1128978,-0.05158349,1
0.19833998,-0.006139649,0.32179523,0.22882304,0.17908056,-0.06926481,-0.13377972,-0.12194389,0.15804014,0.04979892,0.20632863,-0.13204396,0.052745864,-0.109121144,0.048203386,-0.064907864,-0.27927724,-0.19208439,-0.14046912,0.066400774,-0.017419651,-0.045693643,0.36510462,0.12250513,-0.09324817,-0.025409393,0.33857495,-0.13116027,-0.20542738,0.26448005,0.033025302,-0.15224501,1
0.11893636,0.020351931,0.21620892,0.20188451,0.02794841,-0.13561694,-0.06926435,-0.087558985,0.012046158,-0.093405955,0.12141441,-0.071404435,0.19363117,0.28899667,0.016476016,-0.08436764,-0.1782174,0.10527248,-0.2945158,-0.09242205,-0.18594089,-0.031859465,0.310919,0.10511207,-0.14453311,-0.2081963,0.22125737,-0.06113607,-0.22364607,0.3666968,-0.0686422,0.021242205,1
-0.07146903,0.041599736,-0.0031167343,0.046377577,0.051835775,0.033912115,-0.13760395,-0.027678981,-0.104496196,-0.020764586,0.0073593296,0.056729034,-0.013038699,0.09631777,0.14083762,-0.08920347,-0.07257887,0.16633806,0.005154187,0.0053573363,0.026126333,-0.09005475,0.20528892,-0.09166064,-0.098483086,-0.14907129,0.15589747,-0.20953684,-0.18252546,0.13644403,0.16980654,-0.17547518,1
-0.22565326,-0.1470821,0.05973056,-0.031804956,0.44614002,-0.28211802,-0.42926836,0.27282012,0.19820425,0.030523706,0.04170955,-0.34081492,0.12133354,0.027415998,0.33968005,-0.21017487,0.10510179,0.027778177,-0.050411154,-0.23326316,-0.19633472,-0.010246938,0.40477276,0.13906208,0.12878841,0.08873168,0.1924982,-0.27976647,0.30738923,0.18524852,0.2422657,-0.11412397,1
0.12637037,0.19095713,0.048461247,-0.025125649,-0.0042963102,-0.016120233,-0.05901701,-0.029083595,0.008550249,-0.08885976,0.101348974,0.108347535,0.0099907145,0.19657618,0.19394931,-0.10289326,0.008524016,0.09479047,-0.006164667,0.095583215,-0.16877738,0.016853891,0.2801111,0.10486768,-0.09710655,-0.068596326,0.32035142,-0.16544369,-0.2489693,0.07307179,-0.08770367,-0.1271183,1
0.11371076,0.11842726,0.2525223,-0.08060746,0.092649534,-0.34443718,-0.26568308,-0.30900973,0.2997672,-0.00808052,0.011442138,-0.042445377,0.17118205,-0.040057182,0.33360612,-0.18273339,-0.17072381,0.067234345,-0.1530416,-0.033287086,-0.20842615,-0.30229133,0.3977259,0.0017293543,-0.08160106,-0.15585533,0.34483057,-0.20007917,-0.31231576,0.23569979,0.011315669,-0.069427036,1
0.33366567,0.06890397,0.28054512,-0.13209832,0.05331956,-0.08254097,-0.14605024,-0.013763964,-0.18111445,0.017672606,0.19094509,-0.14197867,0.25987095,-0.002097685,0.0013590939,-0.09168233,-0.023550257,0.08195036,-0.09004086,-0.07593829,-0.2477938,-0.12274464,0.20722081,0.12068817,-0.14941058,-0.28567946,0.17292836,-0.0933945,-0.24696392,0.35490984,-0.16465431,-0.084123865,1
-0.20716095,0.120930605,0.16462159,-0.20126672,0.119127095,-0.14339706,-0.2783861,0.030371845,-0.06409619,0.21729524,0.13723093,0.045400985,-0.079039365,-0.008417934,0.38128826,-0.02906382,-0.015125259,0.16491684,0.23714814,-0.33108774,-0.19589132,-0.16585822,0.09407729,0.002722934,-0.23532887,-0.34599313,0.0648357,-0.32184416,0.11074523,0.21059695,-0.022827987,-0.28575343,1
-0.11867982,-0.028834024,0.16811812,0.11557354,-0.049350612,-0.012999125,-0.19188568,-0.045857325,-0.07304667,0.0370836,-0.11294966,-0.062091254,0.0830351,0.22556144,0.16412795,-0.057533808,-0.027201641,0.2129287,-0.025416741,0.08431499,-0.1513578,-0.09207742,0.13848408,0.13501377,0.16604777,-0.087703586,0.08092832,-0.024608959,0.040235743,0.09886981,0.012610256,-0.18812415,1
-0.064881586,0.046913527,0.04525134,0.25033724,0.05102868,0.034200944,-0.084966876,0.123961315,-0.07635332,0.06969529,-0.012212403,0.05001191,-0.12747553,0.07334909,0.32417852,0.05491365,-0.12158328,0.12228632,-0.070620514,0.06865285,-0.19967142,-0.02077824,-0.047098648,-0.14586316,-0.085537285,-0.20210795,0.112372875,-0.009686023,0.1570769,-0.07297777,0.07433507,-0.23655549,1
0.036584422,0.027902568,0.22241426,0.1517568,-0.05753863,0.044997804,-0.27841496,-0.14365953,0.13439707,-0.056734942,-0.109924614,-0.14320421,0.07542549,0.19549778,0.19753242,-0.29941675,-0.2071334,0.34279725,-0.009492874,0.24995022,-0.2954503,-0.16516474,0.24018167,0.35650015,-0.064985484,-0.04528513,-0.015817441,-0.2511577,0.08313708,0.12567796,0.035456195,-0.34856266,1
0.0648223,0.04575128,0.18196902,0.06668709,-0.007323131,-0.13096713,-0.12538868,-0.18271998,-0.055084445,-0.053814597,0.105498046,-0.033267006,-0.00486321,0.04760793,0.118346296,-0.09747012,-0.100793265,0.056709297,-0.078802206,-0.26049003,-0.112229705,-0.13131152,0.25729784,0.07914999,-0.1073384,-0.052983813,0.27213776,-0.16170004,-0.34882325,0.2681713,0.02698744,-0.108531356,1
0.11784096,-0.041730624,0.39655322,0.21523201,0.15029016,-0.3086607,-0.25416285,-0.29449487,0.19589564,0.0479453,0.11310518,0.04936117,0.102996044,0.04718957,0.035178974,-0.029282622,-0.20802021,-0.14574024,0.063867,0.061416075,-0.082455635,-0.24282831,0.2945039,0.010522194,-0.054550484,-0.21543169,0.34595206,-0.15746479,-0.15429124,0.08448814,-0.10733007,0.06330079,1
0.12038292,0.1506958,0.16487113,-0.12475154,0.046762824,-0.26773596,-0.31745344,-0.25948676,-0.02307424,-0.0006256625,-0.09956489,-0.18281339,0.14625815,0.17586693,0.26653117,-0.29605532,-0.18765545,0.15951282,0.1367324,0.046947513,-0.15327567,-0.33079696,0.35827845,0.17358144,-0.0336242,-0.1512312,0.14726883,-0.18463044,0.026582364,0.31223303,0.030406797,-0.31210884,1
-0.15468055,-0.06599557,0.088987306,0.14451385,0.011894584,0.010855898,-0.2081015,0.04293421,0.10869579,0.026801659,-0.13688141,-0.13215172,-0.050992075,0.22557437,0.09667454,-0.031636417,-0.011082716,0.2246862,0.06968659,0.19095,-0.26428074,0.06588681,0.21900672,-0.115375645,-0.00440949,-0.2672544,0.34323907,-0.102556095,0.065653674,-0.0333239,0.11360187,-0.30259854,1
-0.09533481,0.09222264,0.061585918,0.15185857,0.1751589,-0.030286074,-0.22177374,-0.010544613,-0.07408638,0.17178935,0.14263317,-0.14591691,-0.057079427,0.034521677,0.2325258,-0.07296944,-0.09333471,0.10812656,0.0918566,-0.047159795,-0.21400493,0.039513305,0.1677208,-0.052405596,-0.08296065,-0.1680212,0.17802393,-0.11144218,-0.025626127,0.14756794,0.04277925,-0.11271267,1
0.1581266,0.07743214,0.22491147,-0.03435197,-0.050862446,-0.14117602,-0.24110095,0.11063942,-0.2613419,0.25475472,0.17910162,-0.1285824,-0.0542897,0.03770817,0.43947646,-0.036646403,-0.08930692,0.06401012,0.054165527,-0.21972877,-0.1988831,-0.19193864,0.019725628,0.0060058534,-0.05660517,-0.3334162,0.13618647,-0.17967024,0.10804099,0.2644087,0.062703334,-0.16310486,1
0.12091411,0.21887994,0.032530934,0.18275529,0.1543125,-0.08131707,-0.10468735,-0.10238883,0.06622807,0.040549397,0.14602429,-0.06418791,-0.046914753,0.00876452,0.18538304,-0.14187211,-0.12652782,0.09767365,-0.036155827,-0.05160516,-0.14105622,0.0588774,0.22619179,0.031115325,-0.12649168,-0.103101216,0.2887068,0.0006418377,-0.2041121,0.2553714,0.034853406,-0.15329579,1
-0.09896475,-0.093591206,0.18849096,-0.0056111272,-0.018379241,-0.011945814,-0.19481486,0.103616536,-0.1268171,0.08858815,0.02975037,0.02872426,-0.08452195,0.0057773814,0.41477603,-0.14792617,-0.0131445825,0.23019683,0.25397205,-0.0021370724,-0.14299537,-0.21113014,0.183866,0.1568616,-0.3186856,-0.1507071,0.16923058,-0.2646727,0.007369128,0.06647726,-0.0510758,-0.11328137,1
-0.074146226,0.054851726,0.04028149,-0.17580417,0.18872893,-0.02741623,-0.2706547,0.0062015355,-0.07359541,-0.020730037,-0.14335898,-0.1043913,0.036727645,-0.055931628,0.14468811,-0.26105303,0.11010236,-0.018912993,0.04174174,-0.052395377,-0.22093129,0.0328397,0.2627825,0.09159436,0.0026464723,-0.17127486,0.23165798,-0.088489875,0.018402427,-0.04223755,0.22868755,-0.14995234,1
-0.31374338,-0.27723676,0.06250842,0.22799468,0.39971954,-0.0149767995,-0.26864082,0.28047246,0.238525,-0.06056034,-0.07156508,-0.11832958,0.084916785,0.10490538,0.17454338,-0.022651188,0.03609052,0.11485472,-0.1557819,0.069984764,-0.29227483,0.13845728,0.2638672,-0.012801625,0.11082899,0.019960068,0.1835191,-0.18646857,0.20119405,0.050206378,0.22715962,-0.16379519,1
-0.27747172,-0.29019263,-0.000606969,0.1597149,0.40563095,-0.09573442,-0.30379727,0.27545008,0.25407216,-0.066826314,0.018475443,-0.14197977,-0.008708503,0.12361044,0.22398642,-0.033383742,0.05419334,0.09668903,-0.09201369,-0.05150576,-0.23556948,0.071241915,0.24329032,0.06060676,0.06734204,0.11193923,0.1620373,-0.22126639,0.16925988,0.09502321,0.22871733,-0.18202937,1
0.24026635,-0.12052034,0.33800554,-0.0037928224,0.15645358,-0.12938412,-0.1459623,-0.18452893,0.07203817,-0.03532844,0.25449842,0.02662862,0.20142135,-0.07114899,-0.06908487,-0.20435762,-0.13578522,0.10156145,-0.21274027,0.015032493,-0.19801426,-0.20690525,0.40527484,0.1327316,0.07938949,-0.0724673,0.29032093,-0.15016866,-0.56831604,0.37918997,-0.006088756,-0.24165729,1
-0.1683334,-0.02137985,0.16681716,0.021267004,0.15894306,0.014355257,-0.070147656,0.08741395,0.11314662,0.0033042394,-0.062359016,-0.15223846,0.12844576,-0.05033259,0.17268415,-0.2926252,0.088430315,0.045939803,-0.18216228,0.1726294,-0.17540321,0.036279254,0.29653096,-0.016435683,0.07393332,-0.111195944,0.20322827,-0.20692468,0.11013024,-0.05236236,0.08564107,-0.20314652,1
0.18783273,0.17928204,0.18119675,0.015800457,-0.017078478,0.040822066,-0.12804167,0.06496237,-0.057467446,-0.03875938,-0.011362781,-0.15194781,0.20967844,0.037535973,0.056023527,-0.05863569,-0.09499485,0.16731185,-0.13911074,0.07508533,-0.038088895,0.13624936,0.30115467,0.08684477,-0.11818358,-0.09585691,0.20307644,-0.065114364,-0.20113742,0.2275835,-0.074184775,0.037031647,1
0.1706205,-0.0124362,0.20643331,-0.2086704,-0.04957521,-0.008631974,-0.3927241,0.05682519,-0.13859597,-0.04411289,-0.14073493,-0.13379596,0.23348732,-0.15444669,0.15234387,0.002835352,-0.011813499,0.040002033,-0.047283348,-0.0021351697,-0.049705535,-0.059020765,0.15285261,0.05564698,-0.2591539,-0.18399426,0.24783702,-0.09800035,-0.015652817,0.26576364,0.039890636,0.06658601,1
0.045240805,0.07274344,0.40838057,0.22478639,0.30781165,-0.4582718,-0.32031557,-0.41757292,0.16607527,0.060559142,0.04284684,0.15710464,0.063145794,0.0063861907,0.13457325,-0.17678663,-0.06811468,-0.2501829,-0.00271672,0.067297176,-0.2619309,-0.15923138,0.26079285,0.0012416542,0.31230742,-0.06773691,0.44853026,-0.13393047,0.016084172,0.0601183,0.033502586,-0.10627982,1
-0.008608021,-0.018440513,0.22378854,-0.0547913,0.022982806,-0.21599892,-0.14149356,-0.07006881,0.19543664,0.0063409656,0.015894052,-0.107085474,0.105597876,0.11210929,0.10912753,-0.2025553,-0.038152233,0.12553191,0.026042419,0.02997262,-0.08955576,-0.13589549,0.41221404,0.0012479499,-0.2738071,-0.28630012,0.22483821,-0.15198167,-0.18473643,0.1243372,0.017426519,-0.06287069,1
-0.04746513,0.032871366,0.14231952,0.088119105,0.07691434,-0.07908964,-0.23658918,-0.08263883,-0.08074671,0.045923755,0.07191478,-0.11282101,0.045517188,0.07951948,0.1852174,-0.132941,-0.056527387,0.10297263,0.06664908,-0.019380732,-0.03083301,0.0014506094,0.2090137,0.058016934,0.06325118,-0.10375868,0.14271343,-0.11357884,-0.18164298,0.20191523,0.013006053,-0.25412536,1
-0.25873345,0.042710833,0.013130471,-0.14603287,0.18188882,-0.10955417,-0.21325123,0.0025908798,-0.032944642,0.15386096,0.09954804,0.038969807,-0.08651574,-0.04052434,0.32025188,0.01340501,-0.10807626,0.19127086,0.39998996,-0.16941984,-0.102017686,0.0020788126,0.2000342,-0.15187702,-0.20399597,-0.17058718,0.106018156,-0.14024335,-0.017384578,0.12939224,-0.03829714,-0.101378396,1
0.18601888,0.22573644,0.1657582,-0.21854696,0.12461719,-0.0311867,-0.18435103,0.1924241,-0.014919661,-0.049255595,-0.04892972,-0.09921415,0.24036711,0.08132072,0.20110933,-0.048411764,-0.11246814,0.085735,0.16069616,0.14773008,-0.21658546,-0.0015920401,0.29535532,0.046477303,-0.21894336,-0.1965857,0.32480878,-0.19077386,-0.17010823,0.19421889,-0.19176279,-0.06902604,1
-0.030362226,-0.019534422,0.0574752,0.04066497,0.021478817,-0.12422871,-0.030955993,-0.0010774881,-0.07374137,0.0035744142,-0.11775568,0.13589317,0.021975424,0.080818534,0.30928916,0.042768367,-0.024836734,0.13309759,-0.032364566,-0.010339439,-0.22753271,-0.23857588,0.10273616,-0.017903052,-0.09317037,-0.1487096,0.2730552,-0.09868595,0.034010127,0.0114967935,-0.019261278,0.0023175292,1
-0.28199124,-0.088965505,0.26271784,0.11918461,0.1388003,-0.45422065,-0.41413563,0.043118566,-0.051417664,0.05991136,-0.21992664,0.09010614,0.30477163,-0.11703044,0.1630967,-0.1945379,-0.16963288,0.10737644,0.04865031,0.18916471,-0.25368804,-0.24901924,0.47207192,-0.10802924,-0.19475776,-0.3590809,0.3707466,-0.39620572,0.18920976,0.017507646,0.0044675693,0.04007958,1
-0.12227854,-0.15909463,-0.14256634,0.056712307,0.26244214,0.1120486,-0.219275,-0.061759785,0.05224463,-0.123256184,-0.053506136,-0.0500186,0.04769099,-0.12662211,0.04315816,0.041664317,0.02488409,0.23309076,-0.10166291,-0.08144666,-0.0060275495,-0.021352343,0.12417637,0.053190038,-0.015315524,-0.09537564,0.25943753,-0.18385433,0.20059535,0.08574389,0.02933613,-0.2984544,1
0.11430572,0.028980952,0.21952668,-0.11773945,-0.034240827,-0.056391746,-0.4172876,0.046297908,0.045585215,-0.0073955953,-0.15214133,-0.17811023,0.069882005,0.04064644,0.16310415,-0.018105939,-0.03304784,0.06727374,-0.13949922,-0.06620417,-0.18167123,-0.08344181,0.3305158,0.039585747,-0.34633812,-0.19027062,0.35692692,-0.08068834,-0.11041155,0.20221277,0.08264965,0.09899002,1
0.15160339,0.144478,0.06815701,0.08772455,0.020972542,0.079056665,-0.04235544,-0.010234967,-0.007885009,0.05581841,-2.571824e-05,-0.10031599,0.1459625,0.05486594,0.021415928,-0.08305878,-0.026966982,0.20335674,-0.033104464,-0.020832667,-0.042334303,-0.043716855,0.32054776,0.1089276,-0.13263637,-0.06723951,0.14500245,-0.0037936643,-0.22467145,0.18702348,-0.054835983,0.08776743,1
0.05247636,0.14403674,0.07144247,-0.1106837,0.1557473,0.033381045,-0.23070027,-0.1710769,-0.08332379,0.00033623725,0.15118623,-0.007769622,-0.073466614,0.16423883,0.2148379,-0.009305902,-0.23410635,-0.0144934915,-0.047659278,0.11136712,-0.020169776,-0.041662123,0.23257671,0.06688155,-0.21286416,-0.16422163,0.19115171,-0.05735062,-0.13487065,0.14994869,-0.039770544,-0.25163096,1
0.15110217,0.13881108,0.19178347,0.23494516,-0.0435728,-0.21635844,-0.28203267,0.061106503,-0.11879187,0.045382336,0.1117262,-0.18440731,-0.011640735,0.14658798,0.21466006,-0.09280905,-0.11864914,0.1629672,-0.07017659,-0.09491232,-0.23662546,-0.03163799,0.19219531,0.08678901,-0.20566477,-0.15887919,0.22586949,-0.026378669,-0.16331838,0.27982607,0.04610724,-0.17844944,1
0.069787525,-0.026806,0.31970155,-0.21524128,-0.033321485,-0.15490712,-0.3635605,-0.063430235,0.059166268,-0.007453747,-0.13212743,-0.20940962,-0.08133382,0.011368804,0.19767016,-0.18407606,-0.041782513,-0.073304504,0.11397534,-0.1726241,-0.10216594,-0.10140251,0.48143366,0.13800086,-0.21605392,-0.121285625,0.3444123,-0.03620266,-0.34363323,0.13379696,0.010786867,-0.11105038,1
0.19503894,0.15951936,0.077433854,-0.06022328,-0.011811897,0.06733103,-0.21115032,-0.12503144,0.18177685,-0.059732564,0.008840885,-0.11064452,0.0127235465,0.017378893,0.27375114,-0.4167785,-0.020537578,0.30459815,0.06448297,0.05358983,-0.40898532,-0.15019298,0.27879855,0.26745382,-0.4354139,-0.051168643,0.18629637,-0.37380323,-0.1964316,0.14570448,-0.25411153,0.059141852,1
0.19373934,0.17058532,0.108909175,0.20926556,0.122125715,-0.07677956,-0.23432422,-0.18557058,0.030970141,0.022262,0.08836314,-0.23226523,0.08582677,0.10512841,0.1837163,-0.22812662,-0.24691918,0.20568585,-0.020995531,-0.08838533,-0.007746176,-0.11460943,0.35621148,0.16575757,-0.13632618,-0.122569114,0.06172441,-0.09701929,-0.23275274,0.44020712,0.15124121,-0.26517305,1
-0.12336013,0.18387353,0.06883514,0.116310254,-0.09870113,0.0822843,-0.22361116,0.0874176,0.10980801,-0.016728211,0.030328445,-0.29859805,0.03485624,0.11354862,0.12858832,-0.030141504,-0.09548618,0.05904273,0.23518601,-0.004454607,-0.21338388,0.0329952,0.12229999,-0.09781708,0.13093215,-0.047184724,0.45574224,-0.22485024,0.085586,-0.008997291,-0.0495696,-0.12578918,1
-0.03326726,0.13518998,0.23521642,-0.25433525,0.14180936,-0.1754798,-0.3554755,0.04998365,0.10408741,0.2563098,-0.08653382,-0.20473772,0.20583141,-0.13440014,0.34444207,-0.06222611,-0.07821018,0.13927309,0.0763236,0.09895131,-0.15462144,0.017829843,0.415487,-0.06905264,-0.4167936,-0.23761192,0.41179463,-0.2703761,-0.06027944,0.31394517,0.096165106,0.07085391,1
-0.3452705,-0.06872508,0.2186453,0.048128743,0.15741754,-0.1950559,-0.28693327,0.10122535,-0.059649408,-0.05035717,0.011871029,-0.1430999,0.09920009,-0.12370884,-0.01881052,-0.402344,0.05126804,0.05317314,-0.105755985,0.30389062,-0.24752608,0.11238404,0.29294258,-0.17061801,0.17629217,-0.21248803,0.31726158,-0.20607296,0.20888606,0.06625121,-0.03749822,-0.08394215,1
-0.09160796,0.004368782,0.0021416917,-0.071955755,0.27621204,0.03827986,-0.43956065,-0.25740275,0.142559,0.014884349,0.014167577,-0.116076715,-0.06921387,-0.22946382,0.32614535,-0.26375905,-0.058500018,0.26303723,-0.07451722,0.084196836,-0.4496017,-0.061029393,0.15761514,-0.020772368,-0.22013108,-0.07659157,0.16693398,-0.16492905,0.06657852,-0.05845689,0.011993602,-0.08193218,1
0.04464391,-0.06238994,0.16267553,0.14487904,0.0010139421,0.082456335,-0.26873448,-0.2317815,-0.06727334,-0.04598348,0.005702466,-0.21409997,0.06759696,0.02805268,0.025739789,-0.15755841,-0.12950416,0.1973546,-0.040252287,0.033790465,0.0150599815,-0.029785909,0.22288154,0.24908827,0.13004988,-0.042852134,0.12141515,-0.22624218,0.027187781,0.21130365,-0.031322557,-0.35619223,1
0.18089391,0.058626674,0.361633,-0.13050768,-0.043386593,-0.16718128,-0.23238848,-0.19173615,-0.040836103,-0.013066471,0.016139787,0.15193206,0.13244227,-0.022940665,0.23614864,-0.19414437,0.043157592,0.095249794,-0.03677601,-0.2719466,-0.22850877,-0.1924513,0.55200887,0.08406516,-0.08933528,-0.041794904,0.25713807,-0.22475581,-0.50270903,0.21176818,0.024106015,0.03434916,1
0.09479423,0.14605847,0.18712395,-0.13365641,0.09462197,-0.008136705,-0.27138832,0.028160825,-0.048570335,0.19472948,0.1287865,0.0015764441,-0.012275234,-0.03098144,0.19193147,0.09270543,0.07792202,0.1363649,-0.039636794,-0.12396993,-0.22971606,-0.104099974,0.093313254,-0.065481156,-0.25698084,-0.358268,0.25240716,-0.12556249,0.21329641,0.11462503,0.010344962,0.0027415361,1
0.0020545423,0.008963872,0.08985333,0.2879212,0.11050906,-0.1105773,-0.09904799,-0.17090914,-0.05503446,-0.11329014,0.0382151,-0.070543796,-0.004095573,0.14675437,0.26387957,-0.02338633,-0.032335006,0.23615769,-0.10837634,0.05776742,-0.24525903,0.053371236,0.088986464,-0.01176779,0.024844822,-0.19490182,0.22369826,0.18279645,-0.0013771728,0.18248433,0.010598812,-0.14052078,1
-0.107269414,0.032622244,0.11385079,0.13457361,0.032075904,0.033162147,-0.17739144,-0.009526387,-0.0020058528,-0.017105777,-0.009611517,-0.067082554,0.037903775,0.17909014,0.0950664,-0.08395746,-0.030745601,0.1973432,-0.018119596,0.102742456,-0.1704495,-0.060338058,0.1429826,0.022837315,0.03890625,-0.11012601,0.12498277,-0.08989024,0.04657308,0.07521813,0.03370636,-0.20192665,1
-0.0034425408,-0.024674954,-0.015076317,-0.0648657,0.014965296,-0.09112618,-0.16277538,-0.030329093,0.045115955,-0.056070298,0.065297425,0.07186824,0.052471686,0.059700593,0.24643525,-0.22673357,-0.021147378,0.07792313,-0.08889218,-0.04185255,-0.09417583,-0.15260012,0.29315406,0.042072784,0.065804966,-0.041705906,0.29933533,-0.07812657,-0.18832585,0.24974427,0.009299675,-0.24167737,1
-0.14807731,-0.006455793,0.101131245,0.11812,0.15781902,0.09540037,-0.14948466,-0.06898917,0.04409889,-0.011352256,0.05910206,0.027450308,0.0033948794,0.081747614,0.09862216,-0.051038675,-0.03292565,0.19917785,-0.15111022,0.18260741,-0.31114286,0.086566545,0.19095808,-0.07910178,-0.049818095,-0.19558501,0.16504483,-0.107370526,0.1017071,-0.032747246,0.07171846,-0.3442458,1
-0.3216001,-0.10628195,0.08267443,0.04214892,0.3183994,-0.18541038,-0.4467432,0.18318164,0.15932079,-0.0660501,-0.11544234,-0.22198293,0.20598774,-0.1536165,0.08222365,-0.14420405,0.017805316,0.077623285,-0.06579371,0.115453936,-0.30651712,-0.022900216,0.38724893,-0.0067107975,-0.012460962,-0.10624851,0.2905178,-0.31691384,0.19165763,0.09754553,0.062327117,-0.005682349,1
0.21659833,0.12603065,0.2693325,-0.009023685,-0.032922707,-0.012794457,-0.27388665,-0.06719647,-0.021238104,-0.056352735,-0.010460144,-0.2022798,0.21773548,-0.10240758,0.035039775,-0.08317847,-0.021126688,0.072550386,-0.09392206,-0.043150436,-0.11585852,0.02501385,0.36573258,0.16245115,-0.08065717,-0.08316565,0.26310292,-0.105858475,-0.2869501,0.3007487,-0.06578097,0.050103668,1
0.04687944,0.12147531,0.29283902,0.19163775,0.30519205,-0.13835077,-0.12894747,-0.23676667,0.20125622,0.017250957,-0.08429997,-0.09226477,0.14615113,-0.067421794,0.17582044,-0.07779391,0.034414746,-0.078935966,-0.068631425,0.13008812,-0.06619264,-0.13474652,0.17836435,0.061004434,0.074596055,-0.17883262,0.2358318,-0.2673614,-0.05697156,0.030062221,-0.0064322925,-0.05465551,1
-0.025810078,0.048423674,0.12294483,0.028917272,-0.04538638,0.02132529,-0.1726718,0.22180955,0.16257335,-0.03566478,-0.1161944,-0.3377698,-0.010947637,0.07406991,0.24343708,-0.025741387,-0.10759497,0.12076141,0.20646647,0.075063184,-0.068920046,0.06940572,0.25121084,-0.036322363,-0.12380956,-0.14895017,0.47292852,-0.24811824,-0.0035160612,-0.0059033157,0.04279814,-0.14564365,1
0.061037786,0.10958043,0.13202189,0.07100487,0.11720976,0.078036085,-0.24485579,-0.13115188,-0.007619478,-0.042541698,0.045474187,-0.054291036,0.026455425,0.24317694,0.19331168,-0.0014574677,-0.2800234,0.047183245,-0.027910016,0.20267121,-0.049585983,-0.06997431,0.27099973,0.20512205,-0.05195483,-0.093056545,0.017984308,-0.12638792,0.03595201,0.0640589,0.013925014,-0.37748027,1
0.09106386,0.116232455,0.06279125,0.054398738,0.010032773,0.04188607,-0.047751565,-0.030597791,0.09375622,-0.07564615,0.06505766,-0.0034533292,0.02112887,0.11667851,0.19399935,-0.16345955,-0.04458148,0.089140214,-0.0479898,-0.051614534,-0.19257647,-0.085967965,0.21762142,0.109399244,-0.09974732,-0.20081669,0.17875716,-0.107252814,-0.15309736,0.19285145,0.0061804857,-0.07416012,1
0.09000605,0.0743714,0.047947455,0.19356975,0.03789807,-0.079745665,-0.09737914,0.05700834,-0.01983083,-0.06189569,0.09086828,0.017646827,-0.13693312,0.19730198,0.035909764,-0.13932568,0.02700857,0.06680506,-0.123253,-0.018141922,-0.24226412,-0.04576892,0.16876152,0.11074297,-0.015079047,-0.22992487,0.13226822,-0.095089056,-0.2757253,0.4109184,-0.110462196,0.051150635,1
