emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0.10054657,-0.18172024,-0.104143344,-0.11514962,-0.021258943,-0.19267721,0.012634836,0.15288821,0.11217881,-0.36971813,0.07155049,-0.097760305,0.15791833,-0.16960911,-0.0027465653,-0.33561486,-0.18245524,0.0017573256,0.08962263,0.059563592,0.06712191,-0.031020511,0.047328014,-0.02326546,-0.029330805,0.23243734,0.13728768,-0.11887634,-0.013172157,0.013278019,0.1983436,-0.13093714
-0.29990092,-0.1445813,0.26046,0.181088,0.0045159757,-0.45614296,0.33503923,-0.16989537,-0.15918674,-0.21218759,-0.06552622,-0.18315186,-0.053296193,-0.0066415966,0.1697045,0.24271338,-0.22475517,-0.035248764,0.0017294735,-0.07964003,-0.032547895,0.04025101,-0.07370207,-0.06600466,0.1406269,-0.07396967,0.02530288,-0.22345966,-0.07254937,-0.085188046,0.17130555,-0.23540042
0.16248158,-0.25303552,0.3839821,-0.050764654,-0.083687484,-0.5680877,-0.10716536,-0.1328241,-0.05649198,-0.27877313,0.024129376,0.08214811,0.16025695,-0.20239751,0.059111394,-0.005510226,-0.29557922,-0.040672272,-0.1625233,0.012491547,0.04069858,-0.061115094,-0.02715826,-0.11496527,0.0069393367,0.07306015,-0.017481193,-0.22229484,-0.072362944,-0.03526272,0.3815665,0.12222354
-0.17755774,-0.124743894,0.1664,0.14938493,0.0003013909,-0.42830375,0.036690384,-0.08267788,0.13798575,-0.26733163,-0.100503854,-0.1089881,0.033268563,0.104762115,0.08689454,0.033895537,-0.22820741,-0.19389513,-0.13656428,-0.013341732,0.1427774,0.079589136,-0.17106146,-0.15413702,-0.03855765,0.009831633,0.14680769,-0.14226516,0.057716735,-0.10646724,0.22357938,-0.019243188
0.09883802,-0.15102667,-0.003001541,-0.035909697,0.047542233,-0.1714746,0.059906885,0.07627287,0.15194127,-0.21329868,-0.025902309,0.009518348,0.1428502,-0.055053316,-0.008445891,-0.124601796,-0.1230665,-0.060916267,-0.10721423,-0.021593079,0.10868674,0.072928116,-0.017052885,-0.0400047,0.039038114,0.010274876,0.07827985,-0.075132385,-0.02427107,0.000797187,0.20188442,-0.031061485
0.07791436,-0.16453569,0.17784348,-0.010453893,-0.058236144,-0.31302053,-0.025901645,0.045041434,0.10025706,-0.21009502,0.04403793,0.0015929937,0.068299666,0.033672124,0.09214562,-0.11333669,-0.23215131,-0.107492775,-0.08430597,0.06693579,0.16879025,0.0058576465,-0.03977328,-0.08192712,0.07444014,-0.06556773,0.008184567,-0.036014266,-0.1112566,-0.033805937,0.0676574,0.05311057
-0.030517042,-0.14536774,0.3948774,0.05545988,0.13589841,-0.3392644,-0.022408746,-0.010796752,0.06311585,-0.24004401,-0.19299498,-0.20157069,0.13287841,0.11556424,-0.044755347,-0.2662183,-0.039458655,-0.04837661,0.042395256,0.14544925,0.17732078,-0.073430866,-0.2017506,-0.08162503,0.118502,-0.16797598,-0.028016422,-0.1803844,-0.018753024,0.028760154,0.13944082,0.10407567
0.33199832,0.13102587,0.24816468,-0.12861863,-0.1738323,-0.7025978,-0.23863582,-0.08137733,0.17222393,-0.3770088,-0.27852255,-0.33856374,0.16754201,-0.011294305,-0.09587718,-0.13045481,-0.34775457,-0.49736688,0.04632447,0.17575221,0.10907913,0.12503803,-0.030020721,-0.09531338,0.24379845,0.14313312,0.35744432,-0.27056903,0.05511233,0.36027044,0.09090102,-0.13141042
-0.0018833429,-0.051257655,0.37617576,0.035114266,0.046413153,-0.20479071,0.1022843,0.021537269,0.05714628,-0.13585001,-0.14206696,-0.124101914,-0.085901394,-0.09226482,0.021720646,-0.042022586,-0.085733436,-0.30409968,-0.115121394,0.028859297,0.18416056,0.070051424,-0.10317425,0.0960803,0.13310735,-0.08355112,0.05427037,-0.033542648,0.17831117,0.19540133,-0.01633396,-0.078482516
0.06761809,0.09149477,0.15108527,0.030571058,-0.13372336,-0.43192524,0.1606281,0.053124122,0.3342747,-0.04316575,0.0627446,-0.2786039,0.17234653,-0.3505289,0.03156124,-0.189463,-0.09224094,-0.008559175,-0.47096616,0.08089712,0.062335353,-0.039754633,0.020039454,-0.28497997,0.07287559,0.038072325,0.02685944,0.19693905,-0.33337677,0.110275336,0.14233668,-0.1353327
0.07454663,-0.31428567,0.22538456,-0.07008524,0.4207936,-0.3239982,0.06909096,-0.05673298,0.08786452,-0.09040728,-0.03536558,-0.23453875,-0.061787903,-0.14415962,-0.16825946,-0.27919817,-0.07168174,-0.19352192,-0.23340073,0.108191386,-0.023671743,-0.10628435,0.074587405,-0.22828496,0.30329478,-0.328938,0.03960971,-0.3600403,-0.097369276,0.35296506,0.28337857,0.14378181
0.07444904,-0.12242235,0.40200308,-0.024991687,0.19728307,-0.51040846,0.10032606,-0.24866834,0.4074461,-0.35998452,0.03892152,-0.05077392,0.2575544,-0.021040767,0.054919727,0.1477418,-0.22252724,-0.23010781,-0.17240742,0.078878835,0.1855617,-0.055255014,-0.058622755,0.03112822,0.036718607,-0.06913721,-0.016698048,-0.45110953,0.0040466115,-0.3542276,0.32189557,0.20646545
0.18421173,-0.058027886,-0.068332985,-0.11194128,-0.05338215,-0.15979391,0.11463022,0.08715747,0.16786505,-0.2792994,-0.0172715,-0.046098426,0.07558924,-0.10984997,0.045072228,-0.23163232,-0.15381879,-0.038560558,-0.049152065,0.07993036,0.069315754,0.061142,0.030419528,-0.031339016,0.063488975,-0.026899993,0.0758045,-0.028524231,0.035480376,0.03752389,0.13968344,-0.04488225
-0.053084888,-0.04122287,-0.18316032,-0.13592212,-0.14163354,-0.49705887,0.3117938,0.12876591,0.18332215,-0.45374775,-0.13314322,-0.19513004,-0.0127860345,-0.164619,0.092521265,-0.28167525,-0.33392125,0.10343266,0.19577649,0.032944977,-0.22821915,0.22349387,0.027313445,-0.24634075,-0.08782685,0.16592762,0.11948202,-0.37944174,0.2261258,-0.042278722,0.24621719,-0.15806581
0.062289625,0.047801167,0.22652714,0.075397044,0.046919696,-0.29553503,0.19796203,0.07205678,0.31537047,-0.11215882,0.109166615,-0.14192347,0.061030716,-0.45286274,0.096965134,-0.062411662,-0.30820906,0.023350123,-0.30142745,0.17712508,0.12090668,-0.040967546,0.16808173,-0.21461976,0.049145527,0.07002211,0.11442845,0.1918806,-0.14944878,0.24354127,0.1948794,-0.08490139
-0.10778651,-0.09657411,0.23055941,-0.0039915014,0.032191083,-0.18539079,0.12840685,-0.019451402,-0.017005451,-0.22719547,-0.031427845,-0.003677152,0.00491938,0.15937465,0.1130501,-0.2536802,-0.18528232,-0.20857038,-0.036869407,0.045071483,0.16921228,-0.0039864406,-0.15025955,-0.015940005,0.0308538,-0.0625372,-0.057849016,-0.13313824,0.032572404,-0.06716208,0.18309224,-0.026217587
0.081337355,-0.08541134,-0.03870288,0.03428003,0.11113827,-0.1965599,0.010018386,0.12835175,0.07764791,-0.20098561,-0.029096246,-0.049717512,0.10212098,-0.06816913,0.019857043,-0.09825513,-0.21234189,-0.07789708,-0.08067183,0.01043319,0.07285646,0.08652127,-0.013095979,-0.05596692,-0.001971569,0.04614679,0.050796706,-0.12987477,0.021743251,-0.038271204,0.17021781,-0.011949338
-0.04738062,-0.051709548,0.12624666,0.27555636,0.039552867,-0.22038972,-0.17690071,-0.1404363,0.21215759,-0.5006292,-0.19093594,-0.09807333,0.037880138,0.21806633,0.08629529,-0.20154914,-0.33804917,-0.27870405,-0.058521308,0.017696176,0.29395497,0.09888496,-0.2608048,-0.13592187,-0.12817462,-0.27562127,0.061329253,-0.04099805,0.15620771,-0.39502546,0.14300594,0.13715312
-0.033963725,0.1612812,0.16814251,0.1486037,0.019994935,-0.2985629,-0.11227093,-0.017450053,0.108997315,-0.3530971,-0.20409529,-0.04902152,0.006586831,0.042993367,0.29830158,-0.2371639,-0.25848347,-0.20941257,0.17716931,-0.035962015,0.36049873,0.115356185,-0.37474078,-0.10130419,0.041190237,-0.08890441,0.15704724,-0.17850435,0.17075582,-0.2605297,0.12835206,-0.03411874
0.13354492,-0.06996784,0.15262325,0.021478217,0.01027941,-0.26771736,-0.0019586235,0.041198812,-0.008091587,-0.28984,0.027556606,-0.16204928,0.065662965,-0.12515357,-0.012162479,-0.10162318,-0.25067535,-0.11968022,-0.013068529,0.117843755,-0.08791801,0.14701664,0.15260157,-0.12034617,0.13800843,0.10107551,0.24072845,-0.08921879,-0.002739258,0.13699129,0.102920346,-0.14406767
-0.01954719,-0.15999724,0.12436024,0.06629762,0.110828735,-0.12042036,0.053090468,-0.015950792,-0.01655788,-0.21226592,0.012770735,0.013814442,-0.0007048622,0.03597457,0.09043211,-0.09382707,-0.10849855,-0.19059002,-0.19527361,0.042537075,0.15105733,0.052689124,-0.037489276,-0.046070177,-0.014183253,-0.10103443,0.1353608,-0.14456184,0.028174836,0.060306534,0.09280071,-0.11212648
0.02710288,0.048372235,-0.109682955,-0.111313865,-0.012263258,-0.22294074,0.010138914,0.12752643,0.12384524,-0.2538246,-0.08089147,-0.17218342,-0.0043207034,-0.093099065,0.12155883,-0.28407675,-0.1844145,-0.054897945,0.05261672,0.11472152,-0.008140422,0.06839548,0.07831173,-0.096624166,-0.15883575,0.117204666,0.08379447,-0.25613016,0.043520123,-0.06253276,0.24358422,-0.13170269
0.06509978,-0.0035327077,0.011416152,0.059385873,-0.049398504,-0.16607663,0.07890336,0.16524868,0.282448,-0.1305018,-0.13082238,-0.30133605,0.09896916,0.058618,-0.08857463,-0.264646,-0.07202445,0.10134265,-0.26789838,0.15766834,-0.055776242,-0.036762785,-0.027607154,0.16026461,-0.024114028,0.018541723,0.10664207,-0.102389365,-0.01664235,-0.10209413,0.20696732,-0.026454382
-0.03903698,-0.011910506,-0.019038215,0.12352601,0.06161274,-0.16335818,-0.054410085,0.083942354,0.17510411,-0.27462175,-0.10594225,-0.08332936,0.10461116,0.107211545,0.067741744,-0.12425026,-0.23405392,-0.11635591,-0.06061334,0.05422286,0.21464984,0.10481996,-0.06453608,-0.04164522,-0.0934646,-0.14597449,0.0026141366,-0.019701445,0.029849019,-0.19169591,0.06715399,0.02428726
0.044030063,0.0935257,-0.0019031689,0.10156964,0.34335062,-0.34540123,0.014777109,0.15532471,0.42008117,-0.4122848,-0.18487354,-0.088190556,0.12525557,0.22307312,0.056904227,-0.18254985,-0.23001342,-0.059558656,-0.15140109,0.15754211,0.088473424,-0.024203427,-0.14556113,-0.010912111,-0.27170822,-0.018655015,0.10970306,-0.03319467,0.039609924,-0.28013662,-0.039809912,-0.14454743
0.016742852,-0.10576083,-0.0647536,-0.003989501,0.017639432,-0.21514195,0.014152184,0.11488809,0.09913194,-0.2635488,0.07702905,-0.11541188,0.010163229,-0.121434234,0.009468725,-0.18612584,-0.21139506,-0.10690564,0.043444466,0.08658381,-0.012433138,0.031961035,0.11781593,-0.12564412,-0.09397218,0.14796808,0.103157155,-0.10517221,0.009367989,-0.015948653,0.19266292,-0.20922492
0.05650218,-0.11131065,0.09463082,-0.08363131,0.07085424,-0.29291993,-0.03073275,0.1420135,0.14173608,-0.27929062,-0.12207025,-0.2037265,0.028594652,-0.14002714,0.05782906,-0.11392753,-0.10907407,-0.23944053,0.04610794,-0.012591302,0.079971105,-0.077016994,-0.15719822,-0.09208879,-0.03593439,0.15729472,0.15091851,-0.059383348,0.07096081,0.06489116,0.09852329,-0.057868067
0.12544182,-0.04482775,0.18114924,0.033340324,0.013094291,-0.41365668,-0.0075104088,0.00858106,0.032648712,-0.28868908,0.067785986,-0.019780654,0.0590525,-0.13546188,-0.10874105,-0.2212968,-0.31154823,-0.17592332,-0.16929033,0.07408472,0.09131703,0.25775912,0.09088214,0.009871334,0.18744618,0.003376104,0.13081034,-0.11094603,0.062504485,0.029199744,0.05709304,-0.32607782
0.101011574,-0.19588114,0.17189065,0.020233043,0.03214832,-0.3122154,0.032464325,0.03128001,-0.016667388,-0.16619247,-0.08052285,-0.23220871,0.08282882,0.10119163,-0.10199366,-0.08776942,-0.19232471,-0.09852788,-0.18795165,0.11580859,0.07522759,0.08868423,-0.08822851,-0.17497481,-0.113042966,-0.28700924,-0.032190762,-0.107158124,0.027706243,-0.12345356,0.12124999,0.07867339
0.036970947,-0.13879482,0.15811433,-0.10071593,0.12082587,-0.3178805,-0.10997534,0.025580378,-0.027917916,-0.1812129,-0.09272605,-0.08746179,0.08559526,0.038008995,0.008735639,-0.07927716,-0.31919476,-0.18981887,-0.035038248,0.15740585,0.057071794,0.034963764,0.1011921,-0.127452,0.14135787,0.086265884,0.3057142,-0.09320375,-0.060482007,0.2422143,0.18590477,-0.19912457
-0.19355884,-0.093825996,0.029620856,0.0143664405,0.14900847,-0.6420899,0.16972645,-0.10512599,0.14621487,-0.34494153,-0.11834267,-0.1999433,0.15357766,0.09052653,-0.022213412,0.18538752,-0.28629842,0.0041629523,-0.1412131,-0.13498344,-0.09306245,0.1276451,-0.03380873,-0.2537887,-0.20516692,-0.09636119,0.13088161,-0.3339446,0.1543192,-0.19808182,0.15243602,-0.03397861
0.050716024,0.03165438,0.0080372095,0.08190136,0.22127862,-0.33073556,-0.06301682,0.18481243,0.29452103,-0.3587049,-0.12371867,-0.118603826,0.092709616,0.057656966,-0.07176119,-0.2638046,-0.16835977,-0.06318117,-0.10545845,0.09452136,-0.014525339,-0.1213536,-0.087994695,0.081057936,-0.2724048,0.1440155,0.17278706,-0.1966333,-0.063869275,-0.245582,0.020367116,-0.22722548
0.09420534,-0.1338515,-0.036838166,-0.07183448,0.23420104,-0.29151314,0.09244762,0.16935003,0.30211928,-0.3579878,-0.19790342,-0.004862301,0.1156108,-0.03835771,0.05392547,-0.24753594,-0.08757061,0.0017829128,-0.119839385,0.15919897,0.012683354,-0.085652344,-0.05562142,-0.048381723,-0.2220493,0.21668524,0.1792747,-0.11986542,-0.082671404,-0.110189304,0.081716076,-0.22740814
-0.010461248,-0.09577768,0.3616959,0.06521767,-0.033282362,-0.18206155,0.10589704,0.058943946,-0.0035738035,-0.2766785,-0.029441081,0.0076669827,-0.097818084,-0.0055075735,0.030631475,-0.2491331,-0.21002963,-0.13021682,-0.17918101,0.07472201,0.15228137,0.029000174,-0.010566041,-0.030417174,0.1562873,-0.1143094,0.07918986,-0.022321757,0.019590694,0.057625603,0.2735603,-0.035750695
0.068269774,0.008917943,0.017475344,0.051312894,0.01883545,-0.296889,0.105786994,-0.03521949,0.16607648,-0.32649887,-0.051073268,-0.06517718,0.12977946,-0.107176416,-0.04767383,-0.06612014,-0.21786602,-0.14053284,-0.18361497,0.022862166,0.12444718,0.075899355,-0.03815543,-0.012595631,0.054133937,0.10494066,0.17178316,-0.0708459,0.0024024695,-0.038374618,0.3070739,-0.072787225
0.022107486,0.035911065,-0.10758704,-0.04736372,0.33866662,-0.51896316,-0.08916897,0.35904902,0.36410457,-0.49520865,-0.14898384,-0.1158188,0.21081159,0.1587128,0.22728732,-0.02906581,-0.06705642,0.0035541803,-0.14495015,0.20100051,-0.036517322,-0.042253,-0.029191986,-0.036523316,-0.120932445,0.019930601,0.13806006,-0.19468431,0.027461171,-0.3565958,0.070035234,-0.33547756
-0.034104664,-0.1370474,0.12731639,-0.0044147368,0.082412794,-0.30413467,-0.095379524,0.010473616,-0.011337686,-0.22546938,-0.09273919,-0.08663937,0.08552614,0.08815823,0.053420495,-0.03969124,-0.24839129,-0.08005157,-0.13858601,0.04935051,0.2081834,0.17541,-0.03843293,-0.061304018,-0.0033957735,-0.050422065,-0.07603109,-0.12170994,0.08993178,-0.14856009,0.1821302,-0.01102167
0.070120975,-0.16135369,0.0065805316,-0.15188278,0.24601412,-0.45101666,0.036681846,0.2009325,0.057155557,-0.25416443,-0.26618993,-0.4369417,0.044055827,0.10537876,-0.1807388,0.058468774,-0.37365547,-0.30801508,-0.16763738,0.2537345,-0.061104067,-0.08911624,-0.06758025,-0.3057586,0.08630329,0.06342584,0.18096219,-0.3038584,-0.17660725,0.11738691,0.3815402,-0.06643978
0.08277312,-0.022139475,0.27870536,0.15356848,0.44601417,-0.47649893,0.058615804,-0.012803042,0.19040132,-0.30388412,-0.17463122,-0.15010026,0.054310687,0.29041362,-0.09430404,-0.11247736,-0.39502215,-0.5195044,-0.3844645,-0.02410034,0.29932997,0.11376275,-0.24910432,-0.07891548,0.030055597,-0.22418213,-0.14213966,-0.13662547,-0.016199738,-0.13252111,0.06066802,0.123918705
0.124518566,-0.23703456,0.32079053,0.039095744,0.024786988,-0.31853563,0.08027717,-0.10090312,-0.041798357,-0.1373304,-0.029910803,-0.019085947,-0.121894605,-0.08891256,0.16644773,-0.085581064,-0.055826284,-0.16666996,-0.040146373,-0.066865094,0.0608099,0.099792734,-0.11289649,-0.0093809515,0.026113931,-0.16558746,0.18977304,-0.20262547,0.037868503,-0.12738577,0.30316475,0.045024604
0.029678911,-0.1746791,0.1987611,0.16548583,-0.042463586,-0.29603133,-0.08699508,-0.16105956,0.10638068,-0.34753966,-0.013353549,-0.12514195,0.038885154,0.24798408,0.02864261,-0.26602364,-0.28681925,-0.115302965,-0.06484369,0.04922981,0.26052147,0.034826495,-0.31759852,-0.12361708,-0.016228288,-0.1490697,-0.0055219866,-0.07934051,0.068630405,-0.24298102,0.21282192,0.12956145
0.117194064,-0.0680913,-0.05996868,-0.06986749,0.02152476,-0.16717306,0.04908842,0.1477099,0.14126584,-0.25498536,-0.0034407526,-0.0734864,0.11772449,-0.032185104,-0.031595685,-0.25332683,-0.2070741,-0.044229247,-0.031589467,0.10111803,0.11442231,0.023284901,0.02315718,0.002584762,0.019864174,0.026849277,0.053542417,-0.12501279,0.092864364,-0.056053948,0.16592954,0.00465508
0.014092885,-0.030452028,0.052292522,0.07314931,0.06301424,-0.22659086,-0.1382741,-0.03803156,0.0863039,-0.37441278,-0.15766929,0.014025554,0.013281,0.14418784,0.20168567,-0.11541706,-0.16380015,-0.16934398,0.025935866,0.079677105,0.1785468,0.19440408,-0.13399123,-0.13246521,-0.11195176,-0.19373742,0.045132175,-0.09086974,0.13446459,-0.28546655,0.12652417,-0.037522644
0.10686114,0.038952567,0.029232249,0.16099373,-0.016121602,-0.4317865,-0.25697464,0.2854377,-0.19020507,-0.5115073,-0.037265576,-0.45407134,0.16803476,-0.109316945,0.0748865,-0.40902615,-0.28444532,-0.23888806,0.023699898,0.039799802,-0.03484814,-0.07764658,0.02253228,-0.0391971,0.07174749,0.14265457,0.5080151,-0.0807792,-0.09495056,0.295384,-0.10803597,0.025138915
-0.16885859,-0.21839829,0.12342496,-0.053708963,0.42979687,-0.3153218,0.06612529,-0.08314176,-8.478761e-06,-0.37410426,-0.014061805,-0.2702339,0.0118298605,-0.045253508,-0.16055766,-0.21717727,-0.08328307,-0.30249768,-0.3375025,0.1328622,0.06503825,-0.20964348,-0.11570336,-0.2441752,0.22579332,-0.38850844,-0.12493294,-0.408832,-0.04217246,0.2583845,0.270043,0.02400478
0.085179016,-0.09458144,0.04816153,-0.106277905,0.026502183,-0.40575853,0.1604089,0.02470754,0.22751512,-0.31219676,-0.10907148,-0.3406642,-0.046998672,-0.08147971,-0.1803805,-0.1460158,-0.3558644,-0.13948813,-0.051846713,0.15365566,-0.16377877,0.19357276,-0.028086506,-0.11449508,0.14432962,0.04286693,0.16700752,-0.24932131,0.037952166,-0.055960324,0.3417129,-0.055784706
-0.031763848,-0.16135165,0.29232007,0.021086369,0.12571692,-0.28152743,0.018024117,0.015580932,-0.03679647,-0.1839391,-0.00033669174,-0.20292807,-0.007324435,-0.12714624,0.010288447,-0.2330625,-0.17343172,-0.22969434,0.042018738,0.2526269,-0.051566154,-0.15665287,0.0691599,-0.05378704,0.069159165,-0.052949317,0.3079794,0.02512844,-0.0475175,0.21383646,0.36063197,-0.0787608
0.24288541,-0.04123602,0.13092673,0.21050657,0.12529723,-0.76079446,-0.3877332,0.0047147274,-0.22476088,-0.6933079,-0.009023778,-0.4960298,0.16782942,-0.16620457,-0.049717754,-0.32474327,-0.64674085,-0.37604868,0.009781258,-0.19847888,-0.008916587,-0.05826059,-0.075846635,-0.04279808,0.21501793,-0.049274795,0.44307542,0.0075743496,-0.0059088394,-0.052928783,0.16642648,-0.2519466
0.14306533,0.06062738,0.20070405,-0.10660569,0.023092449,-0.3477562,0.025905654,0.02656348,0.14980072,-0.17804617,-0.13145311,-0.1963225,0.05835235,-0.116785385,-0.027989853,-0.09467347,-0.07451503,-0.2681082,-0.0997165,0.04263207,0.11942044,0.025213968,-0.15763476,-0.065341055,0.007911317,-0.021164237,-0.027732655,-0.07073277,0.12588665,0.13170654,0.00032538176,0.01247163
0.02742605,-0.07773082,-0.16284761,-0.06805282,-0.02310006,-0.27769533,-0.094531074,0.21031892,0.28869683,-0.27469888,-0.01642017,-0.2489733,0.15857276,-0.067702234,0.067629084,-0.2983314,-0.27445728,-0.090388104,0.03726954,0.13896944,0.0010263175,-0.09904678,0.12999913,0.04022206,-0.11900962,0.23258427,0.12907223,-0.26272097,-0.049220473,0.019830495,0.26397592,-0.14211401
-0.028244907,0.1435571,0.27337027,-0.078612566,0.26554102,-0.69422895,-0.059637442,-0.026443716,-0.0022783699,-0.42875516,-0.18214284,-0.12518066,0.29112035,0.14543912,0.028961103,-0.015327632,-0.21577191,-0.3634272,-0.30694917,-0.070710406,0.23497371,0.15425584,-0.13184996,-0.26953134,0.07711783,-0.10242595,0.11368659,-0.37779057,0.122440025,-0.2533214,0.47833762,-0.21463302
-0.0003863871,0.0051581264,0.072967485,0.050636925,0.12844774,-0.15591636,0.016117468,0.056434356,0.030413426,-0.15859872,-0.08554192,-0.098409444,0.047099754,-0.07755665,0.06147817,-0.15483792,-0.26405033,-0.10168071,-0.0867258,0.09254895,0.05759587,-0.08348298,-0.026503615,-0.05445567,-0.04243002,-0.04725104,0.18291464,0.027906813,0.005493298,0.04808005,0.17375204,-0.079049125
0.114192955,-0.1358399,0.24803817,-0.019994594,0.14415395,-0.3954482,-0.008581772,0.10704135,0.18564604,-0.12507823,-0.19843948,-0.31023142,0.03799701,-0.12560153,-0.06722676,-0.14441511,-0.111716926,-0.26778868,-0.06093183,0.056330785,0.02609244,0.038351532,-0.15988925,-0.046710737,-0.047575913,-0.08155608,0.038273297,-0.057551105,0.111756265,0.028776068,0.015470475,0.01775363
-0.06836016,-0.016535938,0.13697252,0.242246,0.019446721,-0.38506883,-0.43402693,-0.13465151,0.04200338,-0.53608525,-0.37045413,-0.18368436,0.12665726,0.05853882,0.03862695,-0.23731786,-0.25776178,-0.10050484,-0.22182682,-0.1597911,-0.14160855,-0.07400199,-0.023739584,0.10583167,0.09469631,-0.18642758,0.36496556,-0.10548358,-0.06651003,-0.20386188,0.15573063,-0.12413222
-0.04744073,-0.14450063,0.18626563,-0.07068041,0.056760047,-0.1070434,0.06850821,-0.019097432,0.015261997,-0.1958583,-0.06377926,-0.1200926,0.07332246,-0.03294394,0.07639663,-0.005130306,-0.13580607,-0.09512991,-0.080313236,0.04146699,-0.023476169,0.024667347,0.03197331,-0.12164046,0.07495421,0.10501511,0.11905522,-0.118376955,-0.029020473,0.044483803,0.10606912,-0.120209575
0.157668,-0.138859,0.2801458,0.008416647,-0.00023567304,-0.38608348,0.05084957,0.03823472,0.15294686,-0.3591274,-0.0016909838,-0.091287784,0.050395492,-0.07510173,-0.16568092,-0.052813217,-0.3113538,-0.07008808,-0.15620427,0.011048831,0.015761115,0.05104052,-0.17308348,0.0054619424,0.21056297,-0.12132096,-0.032824412,-0.22605273,0.015403397,-0.20998722,0.24617633,0.20743364
-0.07605423,-0.07426341,0.17129819,-0.0122507885,0.043454807,-0.4344551,0.124020055,0.27381188,0.226401,-0.36483157,-0.09235719,-0.3621108,0.26559415,0.31172204,0.09911694,0.008664429,-0.22514331,-0.0492092,-0.246957,0.12615378,-0.089270025,-0.024010636,-0.062433496,0.21325967,-0.256736,0.14352539,0.20105454,-0.20862778,-0.17607114,-0.040226027,0.07164686,-0.008945538
0.033659868,-0.107262075,0.08066833,0.0050596558,0.19036007,-0.2521166,-0.03404829,-0.007688947,0.42504942,-0.3124783,-0.18522918,-0.06861055,0.13387382,0.20624505,-0.06327888,-0.16836683,-0.20017554,0.03297883,-0.2886054,0.17209181,-0.038496204,-0.06980776,-0.108187556,0.13882756,-0.18650012,0.04805171,0.23070219,-0.13940792,-0.059813984,-0.18300211,0.06667267,-0.18888174
0.11366066,-0.15988137,0.27173594,-0.03721431,0.09079071,-0.27588615,0.03995788,-0.075226724,-0.07501882,-0.16593888,-0.1803732,0.0077097155,0.08964089,-0.08554521,-0.04382938,-0.07057275,-0.11678125,-0.25304762,-0.14119029,-0.072516754,0.13372199,0.1749263,-0.047050394,-0.051365327,0.17247948,-0.095602006,-0.0138307735,-0.19440916,-0.006196458,0.12690476,0.12761337,-0.19076644
-0.058341943,-0.1593911,0.08169235,-0.08944982,0.051549412,-0.13766432,0.0102626085,0.008013821,-0.047183804,-0.21229222,0.07092519,-0.04761513,0.10711182,-0.14740539,0.0661619,-0.10409935,-0.12199816,-0.04137823,0.01998709,0.022518434,0.09686802,-0.006711252,0.06244467,-0.06654501,-0.0011586174,0.16878214,0.15070738,-0.11119291,-0.13002464,0.050343964,0.1815947,-0.24497679
-0.03144014,-0.19651681,0.2727978,0.044724807,-0.011056301,-0.29378182,-0.00799498,-0.12382977,-0.07547827,-0.38284922,-0.081122965,-0.091978535,0.23838398,0.1005739,0.06751322,0.10324796,-0.14496887,-0.05487682,-0.12685287,-0.17876737,0.1189858,0.057666045,-0.11214647,-0.13199869,-0.057408437,-0.0077353865,0.2149427,-0.22097015,-0.09594092,-0.16515446,0.1943751,0.018602915
0.15540722,0.033736408,-0.03657274,-0.10794176,-0.15550637,-0.39399052,-0.095973894,0.12959729,0.02859027,-0.27434295,-0.12784095,-0.21594442,0.1497566,0.032695815,-0.07820108,-0.13678594,-0.27224013,-0.25530308,0.008293027,0.2688582,0.20648451,0.08860898,0.1411351,-0.13693714,0.09389346,0.14449044,0.2885188,-0.2677728,-0.01536262,0.21922654,0.10734977,-0.09759876
0.16484809,-0.10429558,-0.21887091,-0.1473681,0.022616383,-0.2318976,0.07729107,0.069690526,0.18667002,-0.3603763,-0.059229806,-0.08881207,0.06153561,-0.14462043,0.030450732,-0.16991532,-0.2801917,-0.019158527,-0.064821854,0.040953614,0.1059254,0.13816239,-0.018480718,0.03417606,0.13361506,0.052192584,0.057812337,-0.16721231,0.019777562,-0.07018643,0.23022127,-0.023482248
0.042451467,-0.054036304,-0.036650836,0.039836753,-0.06886626,-0.34309512,0.21904996,0.05157586,0.19745384,-0.23574299,-0.026890293,-0.28034195,0.033010237,-0.073863156,-0.08372845,-0.12209268,-0.22382385,-0.007213127,0.008622587,0.11001169,-0.10589902,0.07137131,0.117695235,-0.12140946,0.018971141,0.025916263,0.14521402,-0.09272141,0.07803744,-0.057760917,0.20314275,-0.09875072
0.019190371,-0.26013866,0.43231726,-0.106602445,0.092513226,-0.31226945,-0.103919104,-0.054353938,-0.078725204,-0.17237057,0.044148266,0.18813498,0.13927898,0.008546278,-0.06442723,0.0570473,-0.21168159,0.0061299223,-0.07224077,-0.04426898,0.10333705,0.0458924,-0.12612547,-0.105166405,0.11557301,0.034999363,0.0068101846,-0.29895562,-0.082343794,0.05119156,0.2942347,0.14620978
