,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
7820,-0.09829632,-0.18182743,0.2138937,-0.42024755,0.11661353,0.12177408,0.0392088,0.4856395,-0.13627636,-0.46311328,0.42098072,-0.03309203,0.050903276,0.5091672,-0.2461507,-0.116203286,-0.091571376,0.3538165,0.33997124,0.34035367,-0.16610086,-0.51580346,0.2843082,0.27207005,-0.2961031,0.36568558,0.051911768,0.23770958,0.1843281,-0.27208096,0.17445111,-0.23919982
7822,0.087113455,-0.10896811,0.04661866,-0.3669987,0.049566798,0.15248975,0.1390656,0.1336896,-0.05023249,-0.26893434,0.03873127,-0.4544542,-0.18301192,-0.08871952,-0.038202666,-0.28031424,-0.077479914,0.087317936,0.51754147,0.08809972,-0.22133934,0.0032662004,0.045139737,0.21449849,0.21407637,0.13670394,-0.09007132,0.031734645,-0.6440507,-0.17764214,-0.22451653,-0.08824246
7826,-0.18019317,0.009496331,0.10985347,-0.3254273,0.2221076,0.18397215,0.03888057,0.2522294,-0.1195528,-0.024910748,-0.3231094,-0.29066363,0.13585342,0.029562779,0.06914026,-0.1442637,-0.24226843,0.045036197,0.063295394,0.096358165,0.18785077,-0.31872994,-0.22441006,0.05456438,-0.17868367,0.30895716,-0.15059002,0.13907608,-0.4046412,-0.028950829,0.07598631,0.06542793
7827,-0.12642829,-0.4057105,0.5218842,-0.026342586,-0.057221968,-0.11059625,-0.22472452,0.17749533,0.7965809,0.1931705,-0.37858117,-0.2613563,-0.63906246,-0.0010050088,-0.030331999,-0.38641363,0.0837239,-0.3224427,0.498058,-0.11765829,0.0958827,-0.38265294,-0.08493489,0.091244355,-0.35936093,0.4096043,0.157938,0.30168888,-0.14155883,-0.099223725,0.27874845,-0.091604985
7831,0.2993226,0.15758373,0.27921912,-0.19295943,0.33200198,0.117180765,-0.090009764,-0.008493178,0.0031094402,0.04141047,-0.0012119878,-0.23570994,-0.15397926,-0.13017388,0.050228175,-0.08880267,-0.21579802,0.10547522,0.04613576,0.067700624,0.062931895,-0.45604348,-0.0176979,0.062818244,-0.36816758,0.4901165,0.2973163,-0.34699568,-0.19118106,0.065265775,0.026999168,0.03633178
7832,0.2010769,0.036696553,0.22666737,-0.0726278,0.2916121,0.074653454,0.038778618,0.090539515,0.018836949,-0.045905195,0.006586116,-0.1955143,-0.13645682,-0.08141166,0.14777802,-0.058084372,-0.20726833,0.18329144,-0.00905031,0.0059342906,0.20610064,-0.45177168,0.045492798,0.07458831,-0.3039286,0.3324691,0.30546737,-0.15436618,-0.058932174,-0.10166085,0.021999605,0.09940324
7833,0.2542318,0.15309268,0.18889922,-0.14551556,0.2860363,0.089391656,0.019155368,0.08969936,-0.030238878,-0.021461532,0.09041596,-0.15270776,-0.081462875,-0.0436683,0.0583205,-0.058933835,-0.19496953,0.103431426,0.06035091,0.024575569,0.11104009,-0.40962064,0.044066146,-0.026568256,-0.32038003,0.3278499,0.24505347,-0.22925594,-0.16083567,-0.08092186,-0.055917032,0.061312556
7834,0.3361214,0.20602521,0.2582628,-0.20682906,0.44088227,0.19381313,-0.03175637,-0.032344542,-0.034082618,-0.023749933,0.052270815,-0.24077237,-0.13538063,0.0044449456,0.063670665,-0.118132636,-0.19002494,0.122409426,0.014570981,0.07877541,0.1435663,-0.46651325,-0.15648915,-0.025089601,-0.4613247,0.4999467,0.38919276,-0.3232448,-0.36048985,0.1534477,-0.088070326,0.005016867
7835,0.25244194,0.13156642,0.13103282,-0.12431344,0.31898406,0.049470916,-0.018055059,0.0766027,0.014895041,-0.008461259,0.0686118,-0.20243602,-0.091679044,-0.09843253,0.12599629,0.056314282,-0.17397529,0.085825086,0.026502028,-0.016745012,0.09301361,-0.47012126,0.025365256,-0.07492472,-0.22690098,0.25953794,0.22346607,-0.14311072,-0.18099885,0.03388059,-0.023058262,0.08147955
7836,0.08165658,-0.3660646,0.109286785,-0.07135793,0.47767448,0.3000344,-0.45088142,0.65615577,0.056487616,-0.32922173,0.122303054,-0.052491542,-0.04384014,0.06307882,0.0500724,0.29035458,0.20876099,-0.2415377,0.19331872,0.33255365,0.015813664,-0.43810982,-0.016784996,0.020025596,0.2068594,0.15655245,-0.12328922,0.46870035,-0.4432974,0.23364666,-0.26020563,-0.03693761
7840,-0.3639332,-0.23749878,0.35541385,-0.3234191,0.24986091,0.06600555,-0.2405808,-0.013147742,-0.5013702,-0.35140762,0.030628875,-0.5251801,0.054951087,-0.06736906,0.072979175,-0.01873146,-0.143823,0.013339993,0.27838188,0.065893605,0.09423191,-0.14278409,0.02324786,0.33785456,0.17514017,0.25435948,-0.08702192,0.017425988,-0.63913,-0.03859156,-0.008285843,0.057384968
7841,-0.15821281,-0.17062716,0.23943008,-0.16768265,0.45624858,-0.074001804,0.032979816,0.13094607,0.029695652,-0.01564385,-0.02167666,-0.48197097,-0.07016368,-0.24611813,0.018694311,-0.13752125,0.01508832,-0.08899045,0.1818148,-0.07278426,0.029144898,-0.03918404,0.15360305,-0.2937742,-0.28962466,0.4526916,-0.003712799,0.5632834,0.1939781,-0.1305435,0.17192891,-0.03129778
7842,-0.10437464,-0.14307372,0.20732102,-0.15260759,0.41623566,-0.122519314,-0.014101908,0.026664179,0.046253383,0.01708413,-0.01518219,-0.44669473,-0.008741587,-0.21686406,0.034168385,-0.09116744,0.13214204,-0.0063198265,0.22906807,-0.015121873,0.036696225,-0.030260064,0.12967841,-0.2919678,-0.22729215,0.38355342,-0.055983588,0.45646614,0.1255451,-0.12590882,0.21333276,0.002575636
7843,0.22317792,-0.013640329,-0.06020256,0.02844742,0.0524892,-0.027120084,-0.5019085,0.36192855,-0.27590933,-0.10082498,0.18845153,0.090256505,0.054108117,0.2668227,0.21580043,-0.030580774,-0.35224083,-0.25668126,0.15003206,0.33915004,-0.024719328,-0.356211,-0.10373557,-0.04148735,-0.06086097,0.17537585,-0.17151135,0.55312896,-0.21052878,-0.2701583,0.255389,-0.20866235
7844,0.013091538,-0.10164045,-0.09073177,-0.1826578,0.013779253,0.14564595,-0.03610784,0.18749507,-0.4145682,-0.12183292,-0.09916788,-0.22892188,0.037744902,0.084987655,0.08772699,-0.36602557,-0.27018744,-0.27596417,0.030203588,0.33153424,0.30526412,-0.1966095,0.29282737,-0.08018999,-0.31084305,0.03613156,0.07453684,0.25102693,-0.26931587,0.14879693,0.42163885,0.10542527
7845,-0.07841187,-0.14195964,0.116880596,-0.022149272,0.18072596,-0.061396312,-0.14715461,0.13893373,-0.13447309,0.16788445,-0.088550225,-0.13066477,-0.113670155,-0.14707287,-0.12415533,0.1816692,-0.011400074,-0.0061017126,-0.1219502,-0.29982102,-0.03337436,0.200052,-0.05121591,-0.110173486,-0.08404093,-0.046287045,0.05482915,0.10376141,-0.12840298,0.2902873,0.39500892,-0.27872598
7846,-0.038243726,-0.09656256,0.054210983,0.030951632,0.18857628,-0.09020482,-0.084153205,0.07153219,-0.11577949,0.23927197,-0.07241282,-0.08224237,-0.0692824,-0.17603678,-0.005121812,0.13684335,0.041042313,-0.00025619566,-0.082883045,-0.31546077,0.025291502,0.11497516,0.056541704,-0.014886953,0.013026567,0.048559725,-0.015371773,0.12893221,-0.23004752,0.26231366,0.48714638,-0.19203094
7847,-0.05316646,-0.028465971,-0.17492625,-0.353575,0.29937658,0.33697623,-0.189526,0.0732351,0.2031785,-0.0052744895,-0.20987529,-0.082572386,0.023120962,-0.21381505,0.24936703,-0.119128875,0.21318607,0.16637665,0.21247192,-0.007108286,-0.43408746,-0.13992554,0.058629543,0.1290556,-0.45219707,0.2842156,-0.16595748,0.21386234,-0.17018814,-0.2177192,0.18863432,-0.13387446
7879,0.2882356,-0.07604072,-0.045368932,0.096410535,0.2835825,-0.0243029,-0.005179733,0.25810286,-0.19816187,-0.07322095,0.14071292,0.05061394,-0.011575893,-0.054296516,0.07524341,-0.1765176,-0.037989423,-0.3181973,-0.20918024,0.09610231,-0.04133457,-0.19693966,-0.23147735,0.21012016,0.037090346,0.43090668,-0.013594497,0.14577049,-0.026025664,0.11301114,0.05903323,-0.109262615
7881,-0.3588062,-0.014087617,-0.006745167,-0.49920756,0.051171523,-0.40682212,-0.24023616,-0.01595027,0.14676833,-0.0021151006,-0.06595372,-0.048092946,-0.028072763,0.18307145,-0.19795689,0.025518827,0.004463911,-0.040393095,-0.027937777,0.038976774,-0.2102698,-0.28553504,0.15107408,-0.05487395,-0.23436445,0.053830855,-0.16066962,-0.06530609,0.017151609,0.38142395,0.26115078,-0.12752068
7883,-0.27734622,-0.047490746,0.003143487,-0.53135717,-0.018945724,-0.49207437,-0.29601452,0.034920596,0.20171526,-0.10796958,0.025527835,0.029543422,-0.13247576,0.2445453,-0.2276788,0.04242941,-0.14021613,0.028759431,0.11763821,0.2198788,-0.28907895,-0.33847654,0.18348219,0.039198708,-0.3147507,0.24592948,-0.1711634,0.022010127,0.07010956,0.22130218,0.22705,-0.23791248
7884,0.24923351,0.111176945,-0.34749866,-0.106964014,0.085594326,-0.086740665,-0.33708104,0.2083947,0.035659835,-0.2554215,-0.13099706,-0.037324347,-0.016310792,0.11552937,0.3070713,-0.23402211,-0.07944734,0.006850879,0.28005677,0.23381844,-0.30921564,-0.12498469,0.12122897,-0.06683482,-0.18423364,-0.12216826,-0.026950845,0.080784075,-0.28791258,-0.07417816,0.038404457,-0.12182143
7888,0.20933288,-0.12404672,0.077218145,-0.40105128,0.0893207,0.10196154,-0.24476126,0.39870322,-0.05560531,-0.10028164,-0.13164607,-0.28643864,0.029781565,-0.19917047,0.3289702,0.15807526,0.021825194,-0.005804047,0.0063932985,0.22548077,0.10882394,-0.24589372,-0.2682862,-0.2168706,-0.017496098,0.33071303,0.26129222,0.23932354,-0.20083556,0.3199122,-0.040024366,-0.08714007
7889,0.11758025,-0.23696844,0.1715413,-0.15803774,0.13773645,-0.093017936,-0.45974398,0.50356835,-0.119706236,-0.4658443,0.4911196,0.05435755,-0.028303869,0.033652127,-0.045197748,0.21115246,0.0224519,0.36407912,0.3237242,0.14696138,-0.050578773,-0.20337194,0.06789468,0.003396701,-0.4287681,0.04322906,-0.075416304,0.21545896,-0.44286776,-0.1639682,0.15017545,-0.16826972
7891,-0.3996678,-0.0061958283,0.07707547,-0.45332864,0.13466498,-0.7523346,-0.25321528,0.043459475,0.09511368,0.072354056,-0.154422,-0.26445657,0.04713571,0.21648425,-0.14073873,0.033601373,-0.20717283,0.047452778,-0.08289142,0.046499528,-0.14884377,-0.15863433,-0.00989361,-0.13020988,-0.22139445,0.04774026,-0.29844922,0.3131684,0.1852422,0.19709498,0.077011004,-0.35276765
7892,0.060988493,-0.1553989,-0.115061715,-0.13360173,-0.109775126,-0.0740248,-0.012729809,0.43293545,-0.24892662,-0.1509383,0.07322326,-0.08878885,-0.024564594,0.21483961,-0.24123296,-0.2448395,-0.041433945,0.103703864,-0.11224875,0.28501758,0.019875288,0.0150684565,0.4185261,-0.037708268,-0.28146458,-0.15029493,0.010961138,0.43665764,-0.3152935,0.07316648,0.4907387,-0.036744393
7894,0.18351361,-0.49466768,0.34369272,0.004019195,-0.07671227,-0.18909977,-0.46427986,0.39215308,-0.29185826,-0.5123048,0.3273383,-0.13376585,-0.27734417,-0.05144909,0.04296197,0.019864455,0.014290381,0.15829659,0.24921815,0.30712372,-0.041832507,0.0026640147,0.18575047,0.011603035,-0.2584569,0.032594465,-0.026579814,0.16887033,-0.38450342,-0.0938935,0.20659159,-0.05751571
7895,0.3113645,-0.09353256,0.023845024,-0.12845013,0.049893625,-0.36106628,-0.32040808,0.4523806,0.064135015,-0.46811676,0.2740328,-0.17723271,-0.28570637,0.3655356,-0.12919562,-0.27634573,-0.20945437,0.37185293,0.12037985,0.32167953,-0.31553292,-0.09655854,0.1935315,-0.09717487,-0.3580138,-0.0059628617,-0.14652415,0.12936342,-0.47179598,-0.13804999,0.2041729,-0.41896832
7896,0.041939884,-0.19360733,0.21280943,-0.30627793,0.12711729,0.02814538,-0.36035928,0.28106445,-0.41329983,-0.53848785,0.35682064,-0.045726202,0.03215318,-0.019341975,0.07067233,0.17689842,-0.063447446,0.2856114,0.48704207,0.037725873,-0.076732114,-0.11296129,0.07159526,0.31284097,-0.28522843,-0.13171615,-0.06826955,0.05301431,-0.4173568,-0.14043874,0.14191365,-0.22687504
7897,0.13010037,-0.1502129,0.019603811,-0.17809248,-0.031991653,-0.1854747,-0.3259842,0.48800367,-0.27534214,-0.46025932,0.23917627,-0.09688006,-0.1459264,0.062895134,0.049458228,-0.036341622,-0.23752686,0.22375709,0.4500823,0.060472682,-0.13938642,0.013983846,0.08651805,0.026668496,-0.18806267,0.023349192,-0.08064691,0.070913225,-0.42395344,0.014318861,0.22197975,-0.21336126
7898,0.1128805,0.005185403,-0.08236289,-0.11476042,-0.063647434,0.1453304,-0.017005183,0.16752042,-0.20193101,-0.23181158,0.053698592,-0.04950964,-0.12883759,-0.24691296,0.1524547,-0.12895113,0.004588533,0.20872168,0.261938,0.099706724,-0.10148709,0.010914654,0.23922925,0.087656505,-0.0759795,-0.15097003,0.038602866,0.056371737,-0.2445961,-0.15354435,0.028303925,-0.20901309
7899,0.0791669,-0.13777435,-0.11128709,-0.21226858,0.090552196,-0.15416917,-0.24104744,0.4243713,-0.13996503,-0.24561055,-0.209364,-0.19252877,0.06245503,0.24878919,-0.13796633,-0.3941074,-0.08216734,0.007269703,0.018223226,0.26483622,0.05581969,-0.18976432,0.4670419,-0.09142414,-0.44279677,-0.13247146,-0.067998976,0.38143617,-0.26600334,0.034423906,0.5897151,0.08467941
7914,0.096848324,0.109094895,-0.029993318,-0.29234758,0.0007402189,0.08064904,0.012382533,0.13347383,0.14235789,-0.19788386,-0.07594387,-0.10694976,0.009368259,-0.16700846,-0.018077131,-0.2687395,0.07347288,-0.040754974,0.14356971,0.1487297,-0.16648693,-0.26839662,0.09960187,-0.060695477,0.06601107,0.010197312,0.09518756,0.005005712,-0.30790472,-0.024325954,-0.13753933,-0.098970816
7915,0.13887945,-0.37523675,0.008553278,-0.4067895,-0.08555755,-0.043445535,-0.069066204,0.6757802,-0.29510492,-0.3036204,-0.09097473,-0.006682545,-0.021092966,-0.22547245,0.09010211,0.017310398,-0.20562896,0.060350038,0.23974735,0.3674349,0.21358976,-0.32808194,0.42044523,-0.29417282,-0.12819298,-0.06208467,0.23010509,0.6747557,-0.1744357,0.25557545,0.35395354,0.11690937
7916,0.2217969,0.034977205,-0.0616764,-0.029020369,-0.04393015,0.25083172,-0.006274402,-0.11580789,-0.08368506,-0.2256895,-0.068712205,-0.11355437,0.1512677,0.1072993,0.1428855,0.20254123,-0.08881092,0.033640236,0.041852698,-0.37473035,0.19066155,-0.3219521,-0.19346759,0.15484548,-0.17761676,-0.048572525,0.07014621,0.43431923,-0.112854704,0.24095526,0.28080955,0.13139044
7918,0.042409755,-0.2186855,-0.07216079,-0.02691029,-0.011756182,-0.0038265735,-0.32400167,0.46200502,-0.11275528,-0.14275017,0.2799679,0.15186042,-0.12246907,0.21148308,0.09470774,-0.07035562,0.013194442,0.32299027,0.114173934,0.33589068,-0.09701647,-0.2640381,0.047961257,0.17616567,-0.29773733,-0.014462028,-0.06325655,0.3275735,-0.14416346,-0.18502948,-0.12450863,-0.36971992
7919,-0.17344415,-0.014048293,0.37692308,-0.5948391,-0.0949707,-0.3286559,-0.4021122,0.3860454,-0.17901596,-0.14329082,0.42930895,0.1992583,0.32930076,-0.17390816,-0.102377355,0.07152261,-0.29147595,0.25727567,0.2594978,0.32288826,0.03687632,-0.25548878,0.116432026,-0.06314643,-0.25068033,0.119921505,0.3336302,0.43801722,-0.47265118,0.11791333,0.014406696,-0.14700632
7920,0.30492616,0.013888232,-0.14331609,-0.15735684,0.08479531,-0.20555586,-0.27324808,0.345105,0.13476527,-0.32601383,0.011960208,-0.16051003,-0.1495415,0.28026053,0.014039859,-0.12454354,0.08568458,0.020984523,0.012356743,0.091758445,-0.051528126,-0.107923776,0.044106588,-0.003918469,-0.12549208,0.13095441,-0.075267404,-0.06823366,-0.06822356,-0.008791377,0.17230171,-0.1477525
7923,0.24000736,-0.11838296,0.0030380525,-0.09464443,-0.069053926,-0.011375308,-0.01604262,0.4673576,-0.039576758,-0.42416948,0.2743206,-0.0935325,-0.23490745,0.27444905,0.066685416,-0.13393055,-0.15823677,0.3587062,0.058018625,0.2239836,-0.39090526,-0.01756233,0.5336169,0.28741097,-0.34819385,0.081598185,0.00091825426,0.32005155,-0.48657474,-0.3031399,-0.03810434,-0.389991
7924,0.031427234,-0.04146202,0.30447596,-0.4605664,0.12814352,-0.32087526,-0.47042683,0.39748165,-0.18113582,-0.31437498,0.29145277,0.21863842,0.23712829,-0.1486464,0.0027849004,0.016443476,-0.30859575,0.14579436,0.27378598,0.3411817,-0.06802097,-0.25014523,0.10950853,-0.14150125,-0.40837055,0.068230316,0.26386207,0.4108482,-0.56662166,0.017827023,-0.02567336,-0.24741927
7925,-0.15944652,-0.2619021,0.30636665,-0.5757916,0.04169023,-0.22981283,-0.4910308,0.52072966,-0.34994322,-0.20604737,0.11839311,-0.11754286,0.25565276,-0.26373473,-0.08237211,0.09148775,-0.2584682,0.0772629,0.50626445,0.49729985,0.1940851,-0.11027726,0.3096383,-0.15218155,-0.45409018,0.27062237,0.25401774,0.477825,-0.45551065,-0.024142958,0.27885675,-0.14337604
7926,0.12951118,-0.16065708,0.6858671,-0.5914191,0.16259556,-0.26330525,-0.00032575428,0.37577528,-0.028957613,-0.29906917,0.18747607,0.18644929,0.0077759176,-0.09651114,-0.1724152,0.052443005,-0.026915595,0.011867441,0.37451556,0.4315586,0.049839064,-0.3619103,0.1805836,-0.08330643,-0.44083202,0.361988,0.40944007,0.2643382,-0.50169486,-0.2395091,-0.0046450347,-0.3552382
7930,-0.037085645,-0.0024356544,-0.15729137,-0.18107519,0.066546075,-0.23008479,0.053658083,0.24532203,0.043183446,0.13023333,-0.091076076,-0.011179755,-0.13941807,0.21336618,0.0043848455,-0.0029686242,0.065906316,-0.038537297,0.010438204,0.035549756,-0.19607747,0.06938137,0.19128363,0.04258872,-0.11977399,0.19425373,-0.0925691,-0.002674438,0.043905392,0.12942617,0.21816036,-0.021729358
7932,0.19735461,-0.10234952,-0.032883827,-0.10505788,0.33321142,-0.22224557,-0.36534145,0.5261231,0.12311469,-0.2688488,0.11850008,0.031787116,-0.088149235,0.13836582,-0.12822102,-0.1320868,0.20154981,-0.06259394,0.10012779,0.21746255,-0.29120952,-0.27339813,-0.22403826,0.091640964,0.015771205,0.08550197,-0.056088965,0.56980336,-0.41617638,-0.017079003,-0.37688616,-0.5258317
7933,0.15976271,0.050838,0.068135895,-0.16087815,0.23055482,-0.059123997,-0.24642336,0.043386087,-0.09727174,0.026264861,-0.18454987,-0.36186448,0.35915044,0.025598295,0.18671757,-0.017596332,-0.037699178,0.062277514,0.014981508,0.23661599,0.09570595,-0.28646955,0.052305043,0.018993769,-0.07991017,0.29887703,0.010823,-0.2284492,-0.21279296,0.21720779,0.21610764,0.08110396
7934,0.017648667,0.17767574,0.07977516,-0.16407844,0.3543095,-0.21025155,-0.41631395,0.50717926,0.03268534,-0.06757058,-0.009166896,-0.14938305,0.22984001,-0.023026034,-0.30581492,-0.27788496,0.23433661,-0.11133082,0.089498416,0.34031773,0.1379376,-0.47465563,-0.16124873,-0.0143566225,-0.1585767,0.4712942,-0.11135548,-0.010588158,-0.34959033,0.09315711,-0.09061789,-0.14085041
7936,-0.28608358,-0.018968925,0.12897204,-0.27552286,-0.1501666,-0.18240447,-0.39515743,-0.007007707,0.030679688,-0.48552996,0.511691,-0.062370446,0.14394169,0.039656684,-0.18200834,-0.05525118,-0.021940626,0.008007409,0.2709216,0.39815238,-0.30617097,-0.28547353,0.22617604,0.2890073,-0.16177547,0.5017846,0.15080465,0.19285014,-0.11541917,-0.05920255,0.25199944,-0.27862066
7937,0.0044739842,0.015299678,-0.09667796,-0.23965082,0.078290105,-0.14550507,-0.23776238,0.19693339,0.32126763,-0.46021625,0.45800436,0.03577786,0.021112937,0.13260546,-0.17222615,-0.2720165,-0.16431178,0.14300627,0.38352376,0.34699038,-0.019937396,-0.42342773,0.09457591,0.026731014,-0.22436784,0.28684455,0.014800983,0.17388082,0.21852115,-0.2328,0.22986951,-0.26274282
7938,-0.16652426,-0.010523722,-0.0022592302,-0.21251835,0.22014827,-0.24470371,-0.41550958,0.23796073,0.12778741,-0.37607303,0.26485148,0.016545847,0.15008111,0.093162015,-0.24565604,-0.24968003,-0.1510117,0.14464566,0.5188665,0.26831037,0.040743843,-0.5514373,0.1259914,0.031553134,-0.30805373,0.21637419,0.054378722,0.2130552,0.17569871,-0.12868321,-0.05287093,-0.30769685
7939,-0.24005245,-0.005711764,-0.09673418,-0.18582849,0.11851918,-0.112321585,-0.23986302,0.13819957,0.18959847,-0.3662146,0.30431664,0.07908968,0.10329038,0.18322444,-0.28329,-0.2756613,-0.10469696,0.1495105,0.41878465,0.4188688,0.067857295,-0.56294125,0.22012445,0.069820434,-0.31133413,0.28099597,0.13572706,0.1197036,0.15583871,-0.10640571,-0.09434852,-0.32640374
7940,-0.060419828,0.10356117,0.11163975,-0.23824586,0.13041492,-0.14747402,-0.1947374,0.15290093,0.24722995,-0.2385535,0.16742471,0.13679332,0.079054706,0.013313107,-0.13168816,-0.098272465,-0.14000377,0.0874987,0.25000292,0.315025,-0.22728492,-0.5294956,0.10643436,-0.09410432,-0.1554603,0.26472527,0.09421867,0.00021612458,-0.075347446,-0.12833692,0.066518486,-0.19801624
7941,0.12540525,0.05604448,-0.022892043,-0.50021005,0.06964623,-0.07010049,-0.29651004,0.043694988,0.00088783354,-0.3205175,0.34115565,-0.26879543,0.20241156,0.013109202,-0.029965758,-0.054325774,-0.41830692,0.00679609,0.39610314,0.45595926,0.09952529,-0.5464188,-0.078788266,0.059129126,-0.22521317,0.5905334,0.23573351,0.00884033,-0.0871124,0.22818968,0.10433103,-0.15381035
7942,-0.032214552,-0.12162593,-0.016313892,-0.42491752,0.040214535,-0.056818306,-0.18981297,-0.0048687756,0.0787919,-0.38117424,0.20618284,0.010668963,0.2733823,0.08266032,-0.14343318,-0.07482292,-0.2995442,0.01619523,0.34104937,0.09738459,0.05436343,-0.44777167,0.006107891,0.15871234,-0.15088522,0.14064083,0.012987599,0.1305772,-0.036351677,0.030617543,0.12872231,-0.1539865
7943,0.06232071,-0.17904413,0.7388363,-0.46558958,0.31949213,-0.009590518,-0.13565321,0.16872856,-0.0058678985,-0.14486308,0.05240768,-0.07469394,-0.34491435,0.18668842,-0.16977404,-0.14904875,-0.08868733,0.24769354,0.30285007,0.3528156,-0.18146966,-0.7890116,-0.34672797,0.04548721,-0.69696826,0.1794259,0.12673888,-0.036806323,-0.5827811,-0.13738662,0.04791817,-0.18248191
7944,-0.03472437,0.17192397,0.048513494,-0.27389777,0.07434654,-0.17785786,-0.3801267,0.21017113,0.032375187,-0.2247817,0.3723393,-0.0672941,0.014918536,0.26605564,-0.028282285,-0.06290825,-0.1875367,0.14595564,0.102549866,0.12151416,0.031348966,-0.32590863,-0.13760117,-0.11012611,-0.15393049,0.18254969,0.10330252,0.056374706,-0.15686719,0.01576211,-0.108748525,-0.14299428
7947,0.004760653,0.06595744,-0.04291106,-0.013661273,0.27969816,-0.2726898,-0.21750194,0.2731313,0.15505622,-0.2681406,0.086722106,0.12806004,-0.039404903,0.08252902,-0.13037717,0.061348535,-0.2977677,0.14692819,0.27737194,0.24187046,-0.14533162,-0.16945279,-0.17792976,-0.015208572,-0.06565349,0.37891066,-0.23850928,0.2443616,-0.22020435,-0.030023914,-0.025668487,-0.26680678
7949,0.1838216,-0.20838434,0.15357164,-0.45343018,0.019385979,0.03399199,-0.18197292,0.2652141,-0.29688847,-0.0061935484,0.18635896,-0.24657947,0.19574684,0.028155744,0.01670222,-0.22999135,-0.17851126,0.4307873,0.03248419,0.43077135,0.013568252,0.008073524,0.15340576,0.3132273,-0.4759784,0.085842066,0.12813509,0.6343603,-0.79230803,0.1372557,0.23867229,0.02239874
7951,-0.26666617,0.019402593,-0.121787526,-0.24692157,0.048171245,-0.35810477,0.09995056,0.24331412,0.07145631,0.13308443,-0.013837576,-0.15983713,-0.16867843,0.15721726,-0.11030964,0.0331733,0.035787895,-0.15133081,0.119483784,-0.092549026,-0.34566143,0.07790837,0.25318336,-0.33970878,-0.17333896,0.3106513,-0.32612324,0.15186125,-0.01715757,0.0701794,0.2562278,-0.026233057
7959,0.22301593,-0.26987094,-0.1352762,0.12241374,0.27915934,-0.22263522,-0.34902367,0.27144086,0.32278103,-0.43839306,0.063931316,0.21107332,-0.10250969,0.19645973,-0.19456615,0.20372432,-0.1913923,0.083175465,0.27311826,0.3130446,-0.2034437,-0.20211372,-0.06501759,-0.2508322,-0.02679725,0.25889382,-0.3497409,0.46263552,-0.6222861,0.0059826225,0.31659657,-0.29985946
7976,0.27995703,-0.012311444,-0.24786294,-0.047036007,0.16472742,-0.07150149,0.021893471,0.24570973,0.34761983,-0.20812568,0.35004926,-0.03727523,-0.27819404,0.33874333,-0.066765964,0.06866732,0.111805685,0.16728427,-0.0031189471,-0.18511733,-0.09176867,-0.25640094,-0.1480841,0.14042275,0.17745247,-0.009305239,-0.13261038,0.32126626,0.17129345,-0.23855953,0.40381745,-0.28940096
7979,0.144218,-0.20107952,0.058650926,-0.22955915,0.43483672,0.20859317,-0.27829525,0.5241154,0.084501386,-0.3121219,0.029668465,-0.0068003116,-0.09889453,-0.0033468306,0.023064643,0.29525,0.07259981,-0.012843226,0.18536754,0.23015723,0.0041055977,-0.5977677,0.057292797,-0.12494598,0.14710785,0.08192341,-0.009259643,0.30309105,-0.40743878,0.27844942,-0.22418799,-0.030465968
7980,-0.43112114,-0.13964903,0.3185993,-0.043180935,-0.010343047,-0.16437843,-0.33939028,-0.00071712583,-0.19071555,-0.147595,0.26795852,-0.5059804,0.053796977,0.013278693,0.19876966,0.16189754,0.2189194,0.060339674,0.197595,0.24539448,-0.078066684,-0.07674976,0.28641677,0.52632284,0.11507021,0.4461969,0.009837795,0.412246,-0.45796257,-0.15797085,-0.09214936,0.17653857
7981,0.12757845,-0.51791835,0.60870993,-0.009200357,0.31995323,-0.04938814,-0.20071433,0.44269982,-0.13677539,0.062358737,0.24008186,0.09380547,-0.19694613,0.3390624,0.124725536,-0.27774644,0.022366151,-0.15982343,0.23983029,0.34355858,-0.18604526,-0.46614707,-0.037945777,-0.13400081,-0.46137857,0.10745226,0.37494338,0.5242057,-0.60734046,-0.32303318,0.010921687,-0.25001958
7982,-0.28981933,-0.28828573,0.013286054,-0.38073334,-0.06122347,-0.1839565,0.0066913962,0.26539814,0.19975725,-0.046050996,0.090554655,0.2128874,-0.23686755,0.32550937,-0.35916886,-0.019335844,-0.048951652,-0.012278937,0.22114195,0.27182183,-0.18298303,-0.3681905,0.2358771,0.14136449,-0.5418217,0.59584045,0.06508441,0.14379102,0.11576628,-0.020150915,0.22884634,0.13290358
7983,0.12761372,0.11813811,-0.037680063,-0.21508521,0.22983964,0.01143457,-0.600202,0.43627593,-0.08060657,0.24376723,0.2507305,-0.25109494,0.2023935,-0.03911054,-0.22053094,-0.21647467,-0.061653614,0.3236366,0.06687163,0.50841635,0.16652313,-0.64857745,-0.43432954,-0.06310052,-0.38714674,0.22017537,0.06443386,0.019629091,-0.42754436,0.084909014,-0.16089639,-0.274588
